ID,STATUS
5017878,0
5017879,0
5017880,0
5017882,0
5017883,0
5017884,0
5017886,0
5017889,0
5017891,0
5017892,0
5017893,0
5017894,0
5017895,0
5017896,0
5017897,0
5017898,0
5017899,0
5017900,0
5017901,0
5017902,1
5017903,0
5017904,0
5017905,1
5017906,0
5017907,1
5017911,0
5017912,0
5017914,0
5017915,0
5017920,0
5017922,0
5017923,1
5017924,0
5017925,0
5017926,0
5017927,0
5017928,0
5017929,1
5017930,0
5017935,0
5017936,0
5017937,0
5017938,0
5017939,0
5017940,0
5017941,0
5017942,0
5017943,0
5017944,0
5017945,0
5017946,0
5017947,0
5017948,0
5017949,0
5017950,0
5017951,0
5017959,0
5017960,0
5017961,0
5017962,0
5017964,1
5017965,1
5017966,3
5017967,0
5017968,0
5017969,1
5017970,0
5017972,0
5017973,0
5017974,0
5017975,0
5017976,1
5017979,0
5017980,0
5017981,0
5017982,0
5017983,0
5017984,0
5017985,0
5017989,1
5017995,5
5017996,0
5017997,0
5017999,0
5018000,0
5018001,0
5018002,0
5018003,0
5018004,1
5018005,0
5018007,0
5018008,0
5018009,0
5018010,0
5018011,0
5018013,0
5018014,0
5018015,0
5018016,0
5018017,1
5018018,1
5018022,0
5018023,0
5018024,1
5018027,0
5018028,0
5018029,0
5018030,0
5018031,0
5018032,0
5018033,0
5018034,0
5018038,0
5018039,0
5018040,0
5018041,0
5018044,0
5018045,0
5018046,0
5018047,0
5018048,1
5018049,0
5018050,0
5018054,0
5018055,0
5018056,0
5018057,1
5018058,1
5018059,0
5018060,0
5018062,0
5018064,0
5018065,1
5018067,0
5018071,0
5018076,0
5018078,0
5018079,0
5018080,1
5018081,0
5018082,0
5018084,0
5018085,0
5018086,0
5018088,0
5018089,0
5018090,0
5018091,0
5018093,0
5018094,0
5018095,0
5018100,0
5018101,0
5018104,0
5018106,1
5018107,1
5018109,0
5018110,0
5018111,0
5018113,0
5018114,0
5018115,0
5018118,0
5018119,0
5018120,0
5018121,0
5018122,1
5018124,1
5018125,0
5018126,0
5018129,0
5018130,0
5018131,0
5018132,0
5018133,1
5018134,0
5018135,0
5018136,0
5018137,0
5018138,0
5018143,0
5018144,0
5018145,0
5018146,0
5018147,0
5018148,0
5018149,0
5018150,0
5018151,1
5018152,1
5018153,0
5018154,0
5018155,0
5018156,0
5018157,0
5018158,0
5018159,0
5018160,0
5018161,0
5018162,0
5018163,0
5018164,0
5018165,0
5018167,0
5018168,0
5018169,0
5018170,0
5018171,0
5018172,0
5018173,0
5018174,0
5018175,0
5018176,0
5018177,0
5018178,0
5018179,0
5018181,0
5018182,0
5018183,0
5018184,0
5018185,0
5018186,0
5018187,5
5018188,0
5018189,0
5018190,0
5018191,0
5018192,0
5018193,0
5018194,0
5018195,0
5018196,0
5018197,0
5018198,0
5018199,0
5018200,0
5018201,0
5018202,0
5018203,0
5018204,0
5018205,0
5018206,0
5018207,0
5018210,0
5018211,0
5018212,0
5018213,0
5018214,0
5018215,0
5018216,0
5018217,0
5018218,0
5018219,0
5018220,0
5018221,0
5018222,0
5018223,0
5018224,0
5018225,0
5018226,1
5018227,0
5018228,0
5018229,0
5018235,0
5018236,0
5018237,0
5018238,1
5018239,0
5018240,0
5018241,0
5018243,0
5018244,0
5018245,0
5018246,0
5018247,0
5018248,0
5018250,0
5018251,0
5018252,0
5018253,0
5018254,0
5018257,0
5018258,0
5018260,0
5018261,0
5018262,0
5018263,0
5018264,0
5018265,0
5018266,0
5018270,0
5018271,0
5018272,0
5018273,0
5018274,0
5018275,0
5018276,0
5018277,0
5018278,0
5018279,0
5018280,0
5018281,0
5018282,0
5018283,0
5018284,0
5018285,0
5018286,0
5018287,1
5018288,0
5018289,0
5018290,0
5018292,0
5018293,0
5018294,0
5018295,0
5018296,0
5018297,0
5018298,1
5018299,0
5018300,0
5018301,0
5018302,0
5018303,0
5018306,0
5018307,1
5018311,0
5018312,0
5018314,0
5018315,0
5018316,0
5018317,0
5018318,0
5018319,0
5018320,0
5018321,0
5018322,0
5018323,1
5018325,0
5018326,0
5018330,0
5018333,0
5018334,0
5018335,0
5018336,0
5018337,0
5018338,0
5018339,0
5018340,0
5018341,0
5018342,0
5018343,0
5018344,0
5018345,0
5018346,0
5018347,0
5018348,0
5018349,0
5018351,0
5018352,0
5018353,0
5018354,0
5018355,0
5018356,0
5018357,0
5018358,0
5018359,0
5018360,0
5018361,0
5018362,0
5018363,0
5018364,0
5018365,1
5018368,0
5018369,0
5018370,0
5018371,0
5018372,0
5018373,0
5018374,0
5018375,0
5018376,0
5018377,1
5018378,0
5018379,0
5018380,0
5018381,0
5018382,0
5018383,1
5018384,0
5018385,0
5018386,0
5018387,0
5018388,0
5018389,0
5018390,0
5018391,0
5018392,0
5018393,0
5018394,0
5018395,0
5018396,0
5018397,0
5018398,0
5018399,0
5018400,0
5018401,0
5018402,0
5018403,0
5018404,0
5018406,0
5018407,0
5018408,1
5018409,0
5018412,1
5018413,0
5018414,1
5018415,0
5018417,0
5018418,0
5018419,0
5018420,0
5018421,1
5018422,0
5018423,0
5018424,0
5018425,0
5018426,0
5018428,0
5018429,1
5018430,1
5018431,0
5018432,0
5018433,1
5018439,0
5018440,0
5018442,0
5018443,0
5018444,0
5018445,0
5018446,0
5018447,0
5018448,0
5018450,0
5018451,0
5018452,0
5018453,0
5018455,0
5018457,0
5018458,0
5018459,0
5018460,0
5018461,0
5018462,0
5018464,0
5018465,0
5018466,0
5018467,0
5018469,0
5018470,0
5018471,0
5018472,0
5018477,0
5018478,0
5018479,0
5018480,0
5018481,0
5018482,0
5018483,0
5018484,0
5018485,0
5018486,0
5018487,0
5018488,0
5018492,0
5018493,0
5018495,0
5018496,1
5018498,5
5018500,0
5018501,5
5018502,0
5018503,5
5018504,0
5018505,0
5018506,0
5021187,0
5021188,0
5021189,0
5021190,0
5021191,0
5021192,1
5021193,0
5021194,0
5021195,0
5021196,0
5021197,0
5021201,0
5021202,0
5021203,0
5021204,0
5021205,0
5021207,1
5021208,0
5021209,0
5021210,0
5021211,1
5021212,0
5021213,0
5021214,0
5021217,0
5021218,0
5021219,0
5021220,0
5021221,0
5021222,0
5021223,0
5021224,1
5021225,0
5021226,0
5021227,0
5021228,1
5021229,0
5021231,1
5021232,0
5021234,0
5021235,0
5021236,0
5021237,1
5021238,1
5021239,1
5021240,1
5021241,1
5021242,0
5021243,1
5021244,1
5021247,0
5021248,0
5021250,0
5021251,0
5021253,0
5021254,0
5021255,0
5021256,1
5021257,0
5021258,0
5021259,0
5021260,1
5021261,0
5021263,0
5021264,1
5021265,1
5021266,0
5021267,0
5021270,0
5021271,0
5021272,0
5021273,0
5021274,0
5021276,0
5021277,0
5021278,0
5021279,0
5021280,0
5021281,0
5021283,0
5021284,0
5021287,0
5021288,0
5021291,0
5021292,0
5021293,0
5021294,0
5021295,0
5021296,0
5021298,0
5021299,0
5021301,0
5021302,0
5021303,5
5021305,0
5021306,0
5021307,0
5021308,0
5021309,0
5021310,5
5021312,0
5021314,5
5021315,0
5021316,0
5021317,0
5021318,0
5021319,1
5021320,0
5021321,0
5021322,0
5021323,0
5021324,0
5021328,0
5021329,0
5021330,0
5021331,0
5021332,0
5021334,0
5021335,0
5021336,0
5021337,0
5021338,0
5021339,0
5021340,0
5021341,0
5021342,0
5021343,0
5021344,0
5021346,1
5021347,0
5021348,0
5021349,0
5021350,0
5021353,1
5021354,0
5021355,0
5021358,0
5021359,0
5021360,1
5021361,0
5021362,1
5021365,0
5021366,0
5021367,0
5021368,0
5021370,0
5021371,1
5021372,0
5021373,0
5021375,0
5021376,2
5021377,0
5021378,0
5021379,0
5021380,0
5021381,0
5021382,0
5021383,2
5021384,1
5021385,0
5021386,2
5021387,0
5021388,0
5021389,2
5021390,0
5021391,0
5021392,0
5021393,0
5021394,1
5021397,0
5021398,0
5021399,0
5021402,0
5021403,2
5021404,0
5021405,0
5021406,0
5021410,0
5021413,0
5021414,0
5021415,0
5021416,0
5021419,0
5021420,0
5021421,0
5021423,0
5021425,0
5021429,0
5021430,5
5021431,5
5021434,0
5021435,0
5021436,0
5021437,0
5021438,0
5021439,0
5021440,0
5021441,0
5021442,0
5021443,0
5021444,1
5021445,0
5021446,0
5021448,0
5021450,0
5021451,0
5021452,0
5021453,1
5021454,0
5021455,0
5021456,0
5021457,0
5021458,0
5021459,0
5021460,0
5021461,0
5021462,0
5021463,0
5021464,0
5021465,0
5021466,0
5021467,0
5021468,0
5021471,1
5021472,0
5021474,1
5021475,1
5021476,0
5021477,0
5021478,0
5021479,0
5021480,0
5021481,0
5021482,1
5021483,0
5021484,0
5021485,0
5021486,1
5021487,0
5021488,0
5021489,0
5021490,0
5021491,0
5021493,1
5021494,0
5021496,0
5021497,0
5021498,0
5021499,0
5021500,0
5021502,0
5021504,0
5021506,0
5021507,0
5021508,0
5021509,0
5021510,0
5021513,0
5021514,0
5021515,0
5021516,0
5021517,0
5021518,0
5021519,0
5021520,0
5021522,0
5021525,0
5021526,0
5021527,0
5021528,0
5021529,0
5021530,0
5021532,0
5021533,0
5021534,0
5021535,0
5021536,0
5021537,0
5021538,0
5021539,0
5021540,0
5021541,0
5021542,0
5021543,0
5021544,0
5021545,0
5021546,0
5021547,0
5021548,0
5021549,0
5021550,0
5021551,0
5021552,1
5021553,0
5021554,0
5021555,0
5021558,0
5021559,0
5021560,0
5021561,0
5021562,0
5021563,0
5021564,0
5021565,0
5021566,1
5021568,0
5021569,1
5021570,0
5021571,0
5021572,0
5021573,0
5021574,0
5021575,0
5021576,0
5021577,0
5021578,0
5021579,0
5021580,0
5021581,0
5021582,0
5021583,0
5021584,0
5021585,0
5021586,0
5021587,0
5021588,0
5021589,0
5021590,0
5021591,0
5021594,0
5021595,0
5021597,0
5021600,0
5021601,0
5021602,0
5021603,0
5021604,0
5021605,0
5021606,0
5021607,0
5021608,1
5021609,1
5021610,0
5021611,1
5021612,0
5021613,0
5021614,0
5021616,0
5021617,0
5021620,0
5021622,0
5021623,0
5021624,0
5021627,2
5021628,2
5021629,0
5021630,0
5021632,0
5021633,0
5021634,0
5021637,0
5021639,1
5021640,1
5021641,1
5021642,0
5021643,1
5021644,0
5021645,0
5021646,1
5021647,0
5021648,1
5021649,0
5021650,0
5021651,0
5021652,0
5021653,1
5021654,0
5021655,1
5021656,0
5021657,0
5021658,0
5021659,0
5021660,0
5021661,0
5021662,0
5021663,0
5021664,0
5021665,0
5021668,0
5021670,0
5021671,0
5021673,0
5021674,0
5021675,0
5021676,0
5021678,0
5021679,0
5021680,1
5021681,0
5021682,1
5021683,1
5021684,1
5021688,0
5021691,0
5021693,0
5021694,0
5021695,0
5021696,0
5021697,0
5021698,0
5021699,0
5021700,0
5021701,0
5021702,0
5021703,1
5021704,1
5021705,0
5021706,1
5021707,1
5021708,0
5021709,1
5021710,0
5021711,0
5021712,0
5021713,0
5021715,0
5021716,0
5021717,1
5021718,0
5021719,0
5021720,0
5021721,0
5021722,0
5021723,0
5021724,0
5021725,0
5021726,0
5021727,1
5021728,0
5021730,0
5021732,0
5021733,0
5021734,0
5021735,0
5021737,0
5021738,0
5021739,0
5021740,0
5021741,0
5021742,0
5021744,0
5021745,0
5021746,1
5021747,0
5021748,0
5021749,0
5021750,0
5021752,0
5021753,0
5021754,0
5021756,0
5021761,0
5021762,0
5021763,0
5021764,0
5021765,0
5021766,0
5021767,0
5021768,0
5021769,0
5021772,0
5021774,0
5021775,0
5021776,0
5021777,0
5021778,0
5021779,0
5021780,0
5021781,0
5021782,0
5021783,0
5021788,0
5021789,0
5021790,0
5021791,0
5021792,0
5021793,0
5021794,0
5021795,0
5021796,0
5021797,0
5021798,0
5021799,0
5021800,0
5021801,0
5021802,2
5021808,0
5021809,0
5021810,0
5021814,0
5021815,0
5021816,0
5021817,0
5021818,0
5021819,0
5021822,0
5021826,0
5021827,0
5021828,0
5021829,0
5021830,0
5021831,0
5021832,0
5021833,0
5021834,0
5021835,0
5021836,0
5021837,0
5021838,0
5021839,0
5021840,0
5021841,0
5021842,0
5021843,0
5021844,0
5021845,0
5021846,0
5021847,0
5021848,0
5021849,1
5021850,0
5021851,0
5021852,0
5021853,0
5021854,1
5021855,0
5021856,0
5021857,0
5021858,0
5021861,0
5021862,1
5021863,0
5021865,0
5021866,0
5021867,0
5021868,0
5021869,0
5021870,0
5021871,0
5021872,0
5021873,0
5021874,1
5021876,0
5021877,0
5021878,0
5021879,1
5021880,0
5021881,1
5021882,0
5021883,0
5021884,0
5021886,0
5021887,0
5021888,0
5021889,0
5021890,0
5021891,0
5021892,0
5021895,0
5021898,0
5021899,0
5021900,0
5021901,0
5021902,0
5021903,0
5021904,0
5021905,0
5021906,0
5021907,0
5021908,0
5021909,0
5021910,0
5021911,0
5021912,0
5021916,1
5021917,1
5021919,0
5021920,0
5021922,0
5021923,1
5021924,0
5021926,0
5021928,0
5021929,0
5021930,0
5021931,0
5021933,0
5021935,0
5021936,0
5021937,0
5021938,0
5021939,0
5021940,0
5021942,0
5021943,0
5021944,0
5021945,0
5021946,0
5021947,0
5021948,0
5021949,0
5021950,0
5021951,0
5021954,0
5021955,0
5021956,0
5021958,0
5021959,0
5021960,2
5021961,2
5021964,0
5021965,0
5021966,0
5021967,0
5021968,0
5021969,0
5021970,0
5021972,1
5021973,0
5021974,1
5021975,1
5021976,0
5021977,0
5021978,0
5021979,0
5021980,0
5021981,0
5021983,0
5021984,1
5021985,0
5021986,1
5021987,0
5021988,0
5021989,0
5021990,0
5021991,0
5021992,0
5021993,0
5021994,0
5021995,0
5021996,0
5021997,0
5021998,5
5021999,0
5022000,0
5022001,0
5022002,0
5022003,0
5022004,0
5022005,0
5022006,0
5022007,0
5022008,0
5022009,0
5022010,0
5022011,0
5022012,0
5022013,0
5022014,0
5022015,0
5022016,0
5022017,0
5022018,0
5022019,0
5022020,0
5022021,0
5022022,0
5022023,0
5022024,0
5022025,0
5022026,0
5022027,0
5022029,0
5022030,0
5022031,0
5022033,0
5022034,0
5022038,0
5022039,0
5022040,0
5022041,0
5022042,0
5022044,3
5022046,0
5022047,0
5022048,0
5022049,0
5022051,0
5022052,0
5022053,5
5022054,0
5022056,0
5022057,0
5022058,0
5022059,0
5022060,0
5022062,0
5022063,0
5022064,0
5022065,0
5022066,1
5022068,0
5022071,0
5022072,0
5022073,0
5022074,0
5022075,0
5022076,0
5022077,0
5022078,0
5022079,0
5022080,0
5022081,0
5022082,0
5022083,0
5022084,0
5022085,0
5022086,0
5022087,1
5022089,1
5022090,0
5022092,0
5022093,0
5022094,0
5022095,0
5022097,0
5022098,0
5022099,0
5022100,0
5022101,0
5022102,0
5022103,0
5022105,0
5022107,0
5022108,0
5022109,0
5022111,0
5022112,0
5022113,0
5022114,0
5022115,0
5022116,0
5022117,0
5022118,0
5022119,0
5022120,0
5022122,0
5022123,0
5022124,0
5022125,0
5022126,0
5022127,0
5022128,0
5022130,0
5022131,0
5022132,1
5022133,1
5022134,0
5022135,0
5022136,0
5022137,0
5022138,0
5022140,0
5022141,0
5022142,0
5022143,0
5022144,0
5022145,0
5022146,0
5022147,0
5022148,0
5022149,0
5022150,0
5022152,0
5022153,0
5022154,0
5022155,0
5022156,0
5022157,0
5022158,0
5022161,0
5022163,0
5022164,0
5022168,0
5022172,0
5022174,0
5022175,0
5022176,0
5022177,0
5022178,0
5022179,0
5022180,0
5022181,0
5022182,0
5022183,0
5022184,0
5022185,0
5022186,1
5022187,0
5022188,0
5022189,0
5022190,0
5022192,0
5022193,1
5022195,0
5022196,0
5022197,0
5022198,0
5022199,0
5022200,1
5022201,0
5022202,0
5022203,0
5022204,0
5022206,0
5022207,0
5022208,0
5022210,0
5022211,0
5022212,1
5022213,1
5022216,0
5022217,0
5022218,1
5022219,0
5022220,0
5022221,0
5022222,0
5022223,0
5022224,0
5022225,0
5022226,0
5022227,0
5022228,0
5022229,0
5022230,0
5022231,0
5022235,0
5022236,0
5022237,0
5022238,0
5022239,0
5022240,0
5022241,0
5022243,0
5022244,0
5022246,0
5022247,0
5022248,0
5022249,0
5022250,0
5022251,0
5022252,0
5022253,0
5022254,0
5022255,0
5022256,0
5022261,0
5022262,0
5022263,0
5022264,0
5022265,0
5022266,0
5022267,0
5022268,0
5022269,0
5022270,0
5022271,0
5022272,0
5022273,0
5022274,0
5022275,0
5022277,0
5022278,0
5022280,0
5022281,0
5022282,1
5022283,0
5022284,0
5022285,0
5022288,0
5022289,0
5022290,0
5022291,0
5022292,0
5022294,0
5022295,0
5022297,0
5022298,0
5022299,0
5022302,0
5022303,0
5022304,0
5022305,0
5022307,0
5022308,0
5022309,0
5022310,0
5022311,0
5022313,2
5022316,0
5022317,0
5022318,0
5022320,0
5022324,0
5022325,0
5022326,0
5022327,0
5022328,0
5022329,0
5022330,0
5022332,0
5022333,0
5022334,0
5022335,0
5022336,0
5022337,0
5022338,0
5022339,0
5022340,0
5022341,0
5022342,0
5022343,0
5022348,0
5022349,0
5022350,0
5022351,0
5022352,0
5022353,0
5022354,0
5022355,0
5022359,1
5022362,0
5022363,0
5022365,0
5022366,0
5022367,0
5022370,0
5022371,0
5022373,0
5022376,0
5022379,0
5022381,0
5022382,0
5022383,0
5022384,0
5022385,1
5022386,1
5022387,0
5022388,0
5022389,0
5022396,0
5022397,0
5022398,0
5022401,0
5022402,0
5022407,0
5022410,0
5022411,0
5022412,0
5022413,0
5022414,0
5022415,0
5022416,0
5022417,1
5022418,1
5022419,1
5022420,0
5022421,0
5022422,0
5022423,0
5022424,0
5022425,0
5022426,2
5022427,2
5022428,2
5022429,0
5022430,0
5022431,0
5022432,0
5022433,0
5022434,0
5022435,0
5022436,0
5022437,0
5022438,0
5022439,0
5022440,0
5022441,0
5022442,0
5022443,0
5022444,0
5022445,0
5022446,0
5022447,0
5022448,0
5022449,0
5022451,0
5022452,0
5022453,0
5022454,0
5022455,0
5022456,0
5022457,0
5022458,0
5022459,0
5022460,0
5022461,0
5022462,0
5022465,1
5022466,0
5022468,0
5022469,0
5022470,0
5022471,0
5022472,0
5022473,0
5022477,1
5022478,0
5022479,1
5022480,1
5022481,1
5022482,0
5022483,0
5022484,0
5022485,1
5022486,0
5022487,0
5022488,0
5022489,0
5022492,0
5022493,0
5022494,0
5022495,0
5022496,0
5022497,0
5022498,0
5022499,0
5022502,0
5022504,0
5022505,0
5022506,0
5022507,0
5022508,0
5022509,0
5022510,0
5022511,0
5022512,0
5022513,0
5022516,0
5022517,0
5022518,0
5022519,0
5022523,0
5022525,0
5022527,0
5022528,0
5022529,0
5022530,0
5022531,0
5022532,0
5022535,0
5022536,0
5022539,0
5022540,0
5022541,1
5022542,0
5022543,1
5022545,1
5022546,0
5022547,1
5022548,0
5022549,1
5022550,0
5022551,0
5022553,1
5022554,0
5022555,0
5022556,0
5022557,1
5022559,0
5022560,0
5022561,0
5022562,0
5022563,0
5022564,0
5022565,0
5022566,0
5022567,0
5022568,0
5022569,0
5022570,0
5022571,0
5022572,0
5022573,1
5022577,0
5022578,0
5022579,0
5022580,0
5022582,0
5022583,0
5022584,0
5022585,0
5022587,0
5022589,0
5022590,0
5022591,0
5022592,0
5022593,0
5022594,0
5022595,0
5022596,0
5022597,0
5022598,0
5022599,0
5022602,0
5022604,1
5022605,1
5022606,0
5022607,0
5022608,0
5022609,0
5022610,0
5022611,0
5022612,0
5022614,0
5022616,0
5022617,5
5022618,0
5022619,0
5022620,0
5022621,0
5022622,0
5022623,0
5022624,0
5022625,0
5022626,0
5022627,0
5022628,0
5022634,0
5022635,0
5022636,0
5022637,0
5022639,0
5022640,0
5022641,0
5022642,0
5022643,0
5022644,0
5022647,1
5022648,0
5022649,0
5022651,0
5022652,0
5022654,0
5022655,0
5022656,0
5022657,0
5022658,0
5022659,1
5022660,0
5022661,0
5022663,0
5022664,0
5022665,0
5022666,0
5022667,0
5022668,0
5022669,0
5022670,0
5022671,0
5022672,0
5022673,0
5022676,0
5022677,0
5022679,0
5022681,0
5022682,0
5022683,0
5022684,0
5022685,0
5022686,1
5022687,0
5022689,0
5022690,0
5022691,1
5022692,0
5022694,0
5022696,0
5022697,2
5022698,0
5022700,0
5022701,0
5022702,0
5022703,0
5022704,0
5022705,1
5022707,1
5022712,0
5022713,0
5022715,0
5022716,0
5022717,0
5022718,0
5022719,0
5022720,0
5022721,0
5022722,0
5022730,0
5022731,0
5022732,0
5022733,0
5022734,0
5022737,0
5022738,0
5022739,0
5022740,0
5022741,0
5022742,0
5022743,0
5022744,0
5022745,0
5022746,0
5022749,0
5022750,0
5022751,0
5022752,0
5022753,0
5022754,0
5022755,0
5022756,0
5022757,0
5022758,0
5022759,0
5022760,0
5022761,0
5022762,0
5022765,0
5022767,0
5022768,0
5022769,0
5022770,0
5022771,0
5022772,0
5022773,0
5022774,1
5022775,0
5022776,1
5022778,1
5022783,0
5022784,0
5022787,0
5022788,0
5022789,0
5022790,0
5022791,0
5022792,0
5022794,0
5022795,0
5022796,0
5022797,0
5022798,0
5022799,0
5022800,0
5022802,0
5022803,0
5022804,0
5022807,0
5022808,0
5022809,0
5022810,0
5022811,0
5022812,1
5022813,1
5022814,1
5022815,1
5022816,0
5022817,0
5022818,0
5022824,0
5022825,0
5022826,0
5022827,0
5022828,0
5022831,0
5022832,0
5022833,0
5022834,1
5022835,1
5022836,0
5022837,0
5022840,0
5022841,0
5022842,0
5022843,0
5022844,0
5022845,0
5022846,0
5022847,0
5022848,0
5022849,0
5022851,0
5022852,0
5022853,0
5022855,0
5022858,0
5022859,0
5022860,1
5022862,0
5022863,0
5022864,0
5022865,0
5022866,0
5022867,0
5022868,0
5022869,0
5022870,0
5022871,0
5022872,0
5022873,0
5022875,0
5022876,0
5022877,0
5022878,0
5022879,0
5022880,0
5022881,0
5022882,0
5022886,0
5022887,0
5022888,0
5022889,0
5022890,0
5022891,0
5022892,0
5022893,0
5022894,1
5022895,0
5022896,0
5022897,0
5022898,0
5022900,0
5022901,0
5022902,0
5022903,0
5022904,0
5022905,0
5022906,0
5022907,0
5022908,0
5022909,0
5022910,0
5022912,0
5022913,0
5022914,0
5022915,0
5022917,0
5022918,1
5022921,0
5022922,0
5022923,0
5022925,0
5022926,1
5022927,1
5022928,0
5022929,1
5022930,0
5022931,0
5022932,0
5022933,0
5022934,0
5022935,0
5022936,0
5022938,0
5022939,0
5022940,0
5022942,0
5022943,0
5022944,0
5022945,0
5022946,0
5022947,0
5022950,0
5022951,0
5022952,0
5022953,0
5022954,0
5022955,0
5022958,0
5022961,0
5022963,0
5022964,0
5022965,0
5022966,0
5022967,0
5022968,0
5022969,0
5022970,0
5022971,0
5022972,0
5022975,0
5022978,0
5022979,0
5022980,0
5022981,0
5022982,0
5022984,0
5022985,0
5022986,0
5022987,0
5022988,0
5022989,0
5022990,0
5022991,0
5022992,0
5022993,0
5022994,0
5022995,0
5022996,0
5022997,1
5023000,0
5023001,0
5023002,0
5023004,0
5023006,0
5023007,1
5023008,0
5023009,0
5023010,0
5023011,0
5023012,0
5023015,0
5023019,0
5023020,0
5023021,0
5023022,0
5023023,0
5023024,0
5023025,0
5023027,0
5023029,0
5023031,0
5023032,0
5023033,0
5023034,0
5023035,0
5023036,0
5023037,0
5023038,0
5023039,0
5023040,0
5023041,0
5023042,0
5023043,0
5023044,0
5023045,0
5023046,0
5023048,0
5023049,0
5023050,0
5023051,0
5023052,0
5023053,0
5023054,0
5023055,0
5023056,0
5023057,1
5023058,1
5023059,1
5023060,0
5023061,0
5023063,0
5023064,0
5023065,0
5023066,0
5023067,0
5023068,0
5023069,0
5023070,0
5023071,0
5023072,0
5023073,0
5023074,0
5023075,0
5023076,0
5023077,0
5023078,0
5023079,0
5023080,0
5023081,0
5023082,0
5023083,1
5023084,1
5023085,1
5023086,1
5023087,1
5023088,0
5023089,0
5023092,0
5023095,0
5023096,0
5023097,0
5023099,0
5023100,1
5023101,0
5023102,0
5023103,0
5023105,0
5023106,0
5023107,0
5023108,0
5023109,0
5023110,0
5023111,0
5023112,0
5023113,0
5023114,0
5023115,0
5023116,0
5023117,0
5023118,0
5023120,0
5023121,0
5023122,0
5023124,0
5023125,0
5023126,0
5023127,0
5023129,0
5023130,0
5023131,0
5023133,0
5023134,0
5023136,0
5023137,0
5023138,0
5023139,0
5023140,0
5023141,0
5023142,0
5023143,0
5023144,0
5023145,0
5023146,0
5023147,0
5023150,1
5023151,1
5023152,0
5023153,0
5023159,0
5023160,0
5023161,0
5023163,0
5023164,0
5023168,1
5023169,0
5023170,0
5023171,0
5023172,0
5023173,0
5023176,0
5023177,0
5023180,0
5023181,0
5023182,0
5023183,0
5023184,0
5023185,0
5023186,0
5023187,0
5023188,0
5023190,0
5023191,0
5023193,0
5023194,0
5023195,0
5023196,0
5023197,0
5023198,0
5023199,1
5023200,0
5023201,0
5023202,0
5023203,0
5023204,0
5023205,0
5023206,0
5023207,0
5023208,0
5023209,0
5023210,0
5023211,0
5023212,0
5023213,0
5023214,0
5023215,0
5023216,0
5023217,0
5023224,0
5023229,0
5023230,0
5023231,0
5023232,0
5023233,0
5023234,0
5023235,0
5023236,0
5023237,0
5023238,0
5023239,0
5023240,0
5023241,0
5023242,0
5023244,0
5023245,0
5023246,0
5023247,0
5023248,0
5023249,0
5023250,0
5023251,0
5023252,0
5023253,0
5023254,0
5023255,0
5023256,0
5023257,0
5023258,0
5023259,0
5023260,1
5023261,0
5023262,0
5023263,0
5023264,0
5023265,0
5023266,0
5023267,0
5023268,0
5023270,0
5023271,0
5023272,0
5023273,0
5023274,0
5023277,0
5023279,0
5023280,0
5023282,0
5023283,0
5023284,0
5023285,0
5023286,1
5023287,1
5023288,1
5023289,1
5023290,1
5023292,0
5023295,1
5023298,0
5023299,1
5023300,0
5023301,0
5023302,0
5023303,0
5023304,0
5023305,0
5023306,0
5023307,0
5023308,0
5023309,0
5023310,0
5023311,0
5023312,0
5023313,0
5023314,0
5023315,0
5023316,0
5023318,0
5023320,0
5023321,0
5023323,2
5023324,0
5023325,0
5023326,0
5023327,0
5023328,0
5023329,0
5023330,0
5023331,0
5023332,0
5023333,0
5023334,0
5023336,0
5023339,0
5023341,0
5023342,1
5023345,1
5023347,1
5023348,1
5023350,1
5023351,1
5023352,0
5023353,1
5023354,0
5023355,0
5023356,0
5023357,0
5023358,0
5023359,0
5023361,0
5023362,0
5023363,0
5023364,0
5023365,0
5023366,0
5023367,0
5023368,0
5023369,0
5023370,0
5023373,0
5023374,0
5023377,0
5023378,0
5023379,0
5023380,0
5023385,0
5023386,0
5023387,0
5023389,0
5023390,0
5023392,1
5023394,0
5023397,0
5023398,1
5023399,0
5023400,0
5023401,1
5023402,0
5023406,0
5023407,0
5023408,0
5023409,0
5023410,0
5023411,0
5023412,0
5023414,0
5023415,0
5023417,0
5023419,0
5023420,0
5023421,0
5023422,0
5023423,0
5023425,0
5023426,0
5023427,0
5023428,0
5023429,0
5023430,1
5023431,0
5023432,0
5023433,0
5023435,0
5023438,0
5023439,0
5023440,0
5023441,0
5023442,0
5023443,0
5023444,0
5023445,0
5023447,0
5023448,0
5023449,0
5023450,0
5023451,0
5023452,0
5023453,0
5023454,0
5023456,0
5023457,0
5023460,0
5023461,0
5023462,0
5023465,0
5023467,0
5023468,0
5023469,0
5023470,0
5023471,0
5023472,0
5023473,0
5023474,0
5023475,0
5023476,0
5023478,0
5023479,0
5023480,0
5023481,0
5023482,0
5023483,0
5023484,0
5023486,0
5023490,0
5023491,0
5023492,0
5023493,0
5023494,0
5023495,0
5023496,0
5023497,0
5023499,0
5023500,0
5023502,0
5023503,0
5023504,0
5023505,0
5023506,0
5023507,0
5023508,0
5023509,0
5023511,0
5023513,0
5023514,0
5023516,0
5023517,0
5023518,0
5023519,0
5023520,0
5023521,0
5023522,0
5023523,0
5023524,0
5023526,0
5023527,0
5023528,1
5023531,0
5023532,0
